scientific_name,family,reproductive_mode,ac,median_depth,max_size_cm,ventilation_method,habitat,estimate_type,mortality_prop,gear_class,estimate_type_new
Heptranchias perlo,Hexanchidae,lecithotrophic viviparity,11.532,500,140,ram,demersal,AVM Gillnet,0.6226891862103572,Gillnet,AVM
Mustelus canis,Triakidae,lecithotrophic viviparity,8.0434,404,155,ram,demersal,AVM Gillnet,0.41016236661377087,Gillnet,AVM
Squalus acanthias,Squalidae,lecithotrophic viviparity,8.2153,989,200,stationary,pelagic,AVM Gillnet,0.26625680062261387,Gillnet,AVM
Carcharhinus isodon,Carcharhinidae,matrotrophic viviparity,16.403,10,200,ram,demersal,AVM Gillnet,0.5689754594845486,Gillnet,AVM
Centroscymnus owstonii,Somniosidae,lecithotrophic viviparity,5.3314,804.5,120,stationary,demersal,AVM Gillnet,0.19494780441105772,Gillnet,AVM
Negaprion acutidens,Carcharhinidae,matrotrophic viviparity,4.7028,45,310,ram,pelagic,AVM Gillnet,0.3031516353886091,Gillnet,AVM
Centrophorus squamosus,Centrophoridae,lecithotrophic viviparity,8.8156,1683,166,stationary,demersal,AVM Gillnet,0.22576483638637973,Gillnet,AVM
Centroscymnus coelolepis,Somniosidae,lecithotrophic viviparity,4.5968,1901.5,130,stationary,demersal,AVM Gillnet,0.18273208855156903,Gillnet,AVM
Deania calceus,Centrophoridae,lecithotrophic viviparity,6.3057,775,127,stationary,demersal,AVM Gillnet,0.17828342426372276,Gillnet,AVM
Dalatias licha,Dalatiidae,lecithotrophic viviparity,9.7975,915.5,182,stationary,demersal,AVM Gillnet,0.2925834802260494,Gillnet,AVM
Deania profundorum,Centrophoridae,lecithotrophic viviparity,6.0616,1002.5,97,stationary,demersal,AVM Gillnet,0.15163231334954308,Gillnet,AVM
Mustelus mosis,Triakidae,lecithotrophic viviparity,5.461,135,150,ram,demersal,AVM Gillnet,0.3589148566685166,Gillnet,AVM
Rhizoprionodon acutus,Carcharhinidae,matrotrophic viviparity,6.0408,100.5,178,ram,demersal,AVM Gillnet,0.34050420606242043,Gillnet,AVM
Squatina africana,Squatinidae,lecithotrophic viviparity,9.8045,300,122,stationary,demersal,AVM Gillnet,0.28817142212827596,Gillnet,AVM
Carcharhinus dussumieri,Carcharhinidae,matrotrophic viviparity,9.6066,50,100.7,ram,pelagic,AVM Gillnet,0.48361626737023977,Gillnet,AVM
Carcharhinus sorrah,Carcharhinidae,matrotrophic viviparity,5.01,70,166,ram,pelagic,AVM Gillnet,0.3272793189382434,Gillnet,AVM
Carcharhinus tilstoni,Carcharhinidae,matrotrophic viviparity,9.92492714,75,200,ram,pelagic,AVM Gillnet,0.5553546455073298,Gillnet,AVM
Ginglymostoma cirratum,Orectolobidae,lecithotrophic viviparity,3.1785,65,308,ram,pelagic,AVM Gillnet,0.19984734828430256,Gillnet,AVM
Heptranchias perlo,Hexanchidae,lecithotrophic viviparity,11.532,500,140,ram,demersal,AVM Gillnet,0.6226891862103572,Gillnet,AVM
Carcharhinus porosus,Carcharhinidae,matrotrophic viviparity,3.888,42,150,ram,demersal,AVM Gillnet,0.34161758510256496,Gillnet,AVM
Hexanchus griseus,Hexanchidae,matrotrophic viviparity,7.4946,1245,550,ram,demersal,AVM Gillnet,0.34265713966698785,Gillnet,AVM
Orectolobus halei,Orectolobidae,lecithotrophic oviparity,5.5714,97.5,256,stationary,demersal,AVM Gillnet,0.13457360831685328,Gillnet,AVM
Orectolobus maculatus,Orectolobidae,lecithotrophic oviparity,6.4555,124,170,stationary,pelagic,AVM Gillnet,0.13323403305731907,Gillnet,AVM
Orectolobus ornatus,Orectolobidae,lecithotrophic oviparity,5.6825,52.5,110,stationary,pelagic,AVM Gillnet,0.1372704074075119,Gillnet,AVM
Carcharias taurus,Lamnidae,matrotrophic viviparity,9.0956,116,325,ram,pelagic,AVM Gillnet,0.4650862837145958,Gillnet,AVM
Carcharhinus amboinensis,Carcharhinidae,matrotrophic viviparity,9.92492714,50,280,ram,pelagic,AVM Gillnet,0.5586704058588614,Gillnet,AVM
Stegostoma tigrinum,Stegostomatidae,lecithotrophic viviparity,22.777,45,250,stationary,pelagic,AVM Gillnet,0.30983222051999393,Gillnet,AVM
Orectolobus ornatus,Orectolobidae,lecithotrophic viviparity,5.6825,52.5,110,stationary,pelagic,AVM Gillnet,0.1372704074075119,Gillnet,AVM
Nebrius ferrugineus,Ginglymostomatidae,lecithotrophic viviparity,47.669,35,320,stationary,pelagic,AVM Gillnet,0.432897039986902,Gillnet,AVM
Loxodon macrorhinus,Carcharhinidae,lecithotrophic viviparity,11.559,63.5,99,ram,demersal,AVM Gillnet,0.48666391943262677,Gillnet,AVM
Scyliorhinus canicula,Scyliorhinidae,lecithotrophic oviparity,6.7455,400.5,100,stationary,demersal,AVM Gillnet,0.134835382056274,Gillnet,AVM
Squalus acanthias,Squalidae,lecithotrophic viviparity,8.2153,989,200,ram,pelagic,AVM Gillnet,0.26625680062261387,Gillnet,AVM
Chlamydoselachus anguineus,Chlamydoselachidae,matrotrophic viviparity,6.588,785,200,ram,demersal,AVM Gillnet,0.3649837345473717,Gillnet,AVM
Dalatias licha,Dalatiidae,lecithotrophic viviparity,9.7975,95.5,182,stationary,demersal,AVM Gillnet,0.2925834802260494,Gillnet,AVM
Orectolobus ornatus,Orectolobidae,lecithotrophic viviparity,5.6825,52.5,290,stationary,pelagic,AVM Gillnet,0.1372704074075119,Gillnet,AVM
Orectolobus maculatus,Orectolobidae,lecithotrophic viviparity,6.4555,124,320,stationary,pelagic,AVM Gillnet,0.13323403305731907,Gillnet,AVM
Orectolobus halei,Orectolobidae,lecithotrophic viviparity,5.5714,97.5,256,stationary,demersal,AVM Gillnet,0.13457360831685328,Gillnet,AVM
Somniosus microcephalus,Somniosidae,lecithotrophic viviparity,3.75285,1323.5,730,stationary,pelagic,AVM Gillnet,0.178290124552111,Gillnet,AVM
Centrophorus harrissoni,Centrophoridae,lecithotrophic viviparity,6.4469,520,111.4,stationary,demersal,AVM Gillnet,0.15542555289595353,Gillnet,AVM
Mustelus norrisi,Triakidae,lecithotrophic viviparity,8.8886,50.5,110,ram,demersal,AVM Gillnet,0.31128112139800257,Gillnet,AVM
Centrophorus harrissoni,Centrophoridae,lecithotrophic viviparity,6.4469,520,111.4000015,stationary,demersal,AVM Gillnet,0.15542555289595353,Gillnet,AVM
Rhizoprionodon acutus,Carcharhinidae,matrotrophic viviparity,6.0408,100.5,178,ram,pelagic,AVM Gillnet,0.34050420606242043,Gillnet,AVM
Squatina africana,Squatinidae,lecithotrophic viviparity,9.8045,265,80,stationary,demersal,AVM Gillnet,0.28817142212827596,Gillnet,AVM
Loxodon macrorhinus,Carcharhinidae,lecithotrophic viviparity,11.559,53.5,98,ram,demersal,AVM Gillnet,0.48666391943262677,Gillnet,AVM
Nebrius ferrugineus,Ginglymostomatidae,lecithotrophic viviparity,47.669,35,320,ram,pelagic,AVM Gillnet,0.432897039986902,Gillnet,AVM
